Panel,Efficiency,Degradation,Power(W),solar_irradiance,temperature,humidity,wind_speed,cloud_cover,panel_age,panel_tilt_angle,latitude,longitude,output_category
Panel_A,18.42,0.71,281,781.2440455,25.70088316,72.73348141,3.676780419,10.97499999,23,20,44.82196733,-112.7772018,high
Panel_B,18.27,0.74,308,444.7910753,13.57390099,85.4448697,1.768642366,69.17721269,0,50,36.23487958,-74.76521788,medium
Panel_C,11.18,0.49,287,886.8901427,39.884748,84.47871344,1.923994906,14.36026832,4,10,37.39192884,-71.95982627,low
Panel_A,15.78,0.3,241,354.2945249,10.54866735,88.06400816,3.412127159,16.20043882,14,40,43.28461207,-95.12839524,low
Panel_C,18.98,0.56,274,253.0537044,39.65898865,82.47586603,0.826458013,94.0098292,21,40,33.20623843,-82.63123229,low
Panel_B,18.77,0.45,271,731.4153774,23.19213369,89.35713716,13.32519664,37.60579582,1,40,34.54675762,-121.4804313,medium
Panel_B,12.63,0.25,288,636.7870826,33.47326572,34.79036713,11.59778813,44.92570803,9,50,35.65709909,-122.266975,low
Panel_C,17.16,0.86,303,873.8370605,12.14985305,21.52056087,12.9457648,2.126506012,8,30,39.07416281,-101.6682243,high
Panel_C,11,0.98,258,775.075993,12.04588699,79.19194274,7.243652457,2.734364643,4,50,40.32075909,-120.7799119,high
Panel_C,17.44,0.62,230,712.9529634,28.41385069,59.31591856,9.582165198,68.69754627,0,40,39.82161483,-90.74525347,medium
Panel_C,19.37,0.62,357,297.8852726,16.52337922,74.20043013,0.568877513,68.84003769,24,40,44.58778299,-123.763467,low
Panel_C,18.64,0.27,284,715.6882856,16.28894668,22.62041583,1.197257478,65.18759839,15,50,42.7453151,-119.9413138,medium
Panel_B,16.76,0.95,218,295.9129089,37.49045488,50.99658009,11.46447589,52.70286064,21,20,33.78912842,-83.95849573,low
Panel_C,15.31,0.79,395,392.6661275,36.06220469,73.04122458,7.302964596,83.99373552,1,20,27.75920201,-120.2707097,low
Panel_C,14.23,0.53,391,763.8505383,20.08697313,48.27650768,3.957000202,24.85671572,6,30,43.15958012,-95.57037946,high
Panel_B,12.41,0.36,286,222.4854243,30.87003599,75.69689469,13.73977954,58.73816905,12,30,48.22265604,-118.5461504,low
Panel_B,16.71,0.35,232,271.7233472,18.34212802,34.44376344,6.673896204,38.538079,19,40,29.79871547,-110.1852414,low
Panel_A,11.53,0.46,217,252.7809707,11.73597584,23.1026313,13.505562,53.26636678,19,40,46.06220799,-87.2249838,low
Panel_C,12.84,0.54,237,974.901529,15.42131933,78.48409233,2.12304176,95.02673104,16,10,45.9329057,-71.57629139,medium
Panel_B,19.03,0.71,231,860.834051,23.13016626,57.83243469,2.907284833,51.01265439,9,50,31.8900719,-121.6580031,medium
Panel_C,17.67,0.86,329,840.0571904,16.89410695,19.54989149,0.376031921,38.55482315,8,40,32.66653262,-118.15134,medium
Panel_B,18.78,0.49,339,339.1921186,12.43761964,72.52268698,13.04982445,62.94157351,19,40,36.22963093,-81.94933347,low
Panel_B,11.58,0.39,282,555.2328857,22.84835654,41.01360631,8.924942627,79.9410188,12,20,34.07561372,-87.5937023,medium
Panel_B,18.95,0.71,200,898.9946725,14.89916515,84.19898808,13.79069675,52.38662073,5,50,49.33602848,-124.5228014,medium
Panel_C,17.12,0.45,250,543.0334903,28.7264968,48.22084563,5.222683009,76.97606301,13,50,29.33579511,-113.3553874,medium
Panel_A,16.63,0.45,209,304.7744375,13.3786966,38.6865108,12.4448301,70.45138264,13,10,39.52981014,-66.24362561,low
Panel_B,13.67,0.54,280,230.7397473,22.30385044,28.87101452,3.526549042,18.24750775,20,10,47.8732701,-112.3891348,low
Panel_A,11.49,0.2,360,370.9873538,10.91303452,29.59911848,12.43124361,69.07202811,16,40,26.09258048,-76.28615689,low
Panel_A,18.04,0.27,224,683.8381353,24.34520858,76.08810506,14.87593169,52.42590688,11,50,46.67129627,-115.3445799,medium
Panel_A,18.3,0.96,257,644.0812468,20.94320436,60.45304569,5.977280595,52.95512144,9,20,47.13667234,-86.66817588,medium
Panel_B,18.19,0.73,211,489.4684247,23.31985207,29.74845696,8.716397106,43.22915858,9,10,27.24321641,-88.47806059,medium
Panel_B,16.66,0.97,243,565.3434174,24.01270261,14.95991106,8.970506163,45.15880001,11,40,39.41679905,-107.139661,medium
Panel_A,10.7,0.38,247,425.7973996,23.15577397,72.19752798,4.257596306,63.48000947,8,10,40.54170282,-79.23490798,medium
Panel_C,10.47,0.2,204,928.7434327,27.84203302,56.32500454,6.568948407,18.7297909,21,40,30.17694967,-120.2217,high
Panel_C,11.42,0.32,301,608.0567464,38.8530733,73.04514904,2.618111886,57.3369993,20,10,40.34546219,-111.2229655,low
Panel_C,12.67,0.73,261,229.3528999,19.61771663,70.04599522,12.06674277,35.15982339,10,10,46.43147316,-119.7229484,low
Panel_B,15.13,0.59,209,211.7381032,23.1103016,54.35454141,7.353793632,19.93690967,3,30,34.77243324,-118.8073176,low
Panel_A,12.46,0.85,329,445.8944054,30.75298706,75.96361537,1.898416291,58.89224059,3,50,49.71014215,-82.98466421,low
Panel_C,10.87,0.45,241,627.4628185,16.19908712,56.43438097,7.212412603,70.06271835,10,30,45.49330304,-84.09298599,medium
Panel_B,13.01,0.38,375,209.167775,31.95946068,41.64568588,0.934147837,46.36268038,10,30,43.9463095,-99.2572053,low
Panel_C,11.53,0.26,337,550.5070168,31.30697726,19.88973971,12.13075531,80.07912944,5,10,40.92237135,-75.92615822,low
Panel_B,19.81,0.64,310,347.2024555,14.55200973,42.9966816,9.630486497,9.058499663,5,40,29.09400929,-73.97176253,low
Panel_B,15.98,0.69,251,352.9594579,39.14413663,16.97502246,0.457134242,80.25205326,0,40,29.22078839,-98.22457542,low
Panel_B,10.33,0.5,265,203.6451635,19.99093535,52.49855271,8.367323608,61.12885647,23,10,45.90094331,-124.0532387,low
Panel_A,15.38,0.45,324,306.0198986,12.58213501,12.43059245,5.111706029,48.17614497,16,30,43.91379351,-79.01872012,low
Panel_A,14.4,0.87,319,903.0723602,14.64097024,20.28449059,11.98336442,99.49366478,4,40,30.32287009,-96.95241215,medium
Panel_B,17.51,0.19,375,865.5945333,25.07162967,68.16250248,9.580620499,59.70513073,18,30,37.35432866,-102.064301,medium
Panel_B,14.92,0.3,358,927.1380486,31.95926695,89.0420822,9.197723765,99.92846576,20,50,32.59252034,-101.5200225,low
Panel_A,18.56,0.68,347,363.7059142,26.34592515,68.02443848,10.18354285,21.34595038,9,50,27.60046287,-112.3580811,low
Panel_C,16.09,0.54,353,452.1242269,26.3491168,32.7937205,0.098991326,40.51305123,15,20,42.1795276,-90.76493207,medium
Panel_A,10.37,0.59,239,666.727439,25.60321327,12.16196093,4.78878996,28.65777743,23,30,38.90699183,-99.96350687,medium
Panel_A,18.28,0.42,392,913.2228583,29.41021968,38.25180892,10.07617855,12.24000169,13,50,49.97494597,-91.71133889,high
Panel_C,10.25,0.81,372,587.71182,25.98575298,79.36817349,10.62400352,14.62385707,10,40,32.84612572,-115.778271,medium
Panel_B,13.16,0.9,330,595.0288864,28.52160697,63.80362608,14.38888532,50.58551783,16,30,30.19810758,-74.13821741,medium
Panel_C,15.52,0.48,376,787.2114896,25.04057378,53.55292563,6.972843008,83.48653184,24,50,33.11925011,-89.52342429,medium
Panel_A,12.89,0.73,394,412.6147443,11.17487106,11.33410418,6.619722915,41.68837365,19,30,26.60690064,-78.83101652,medium
Panel_C,10.6,0.34,233,200.7874105,16.83175193,69.21566261,9.191627118,67.78345576,12,10,39.46490411,-90.06251274,low
Panel_B,10.94,0.17,336,772.732212,19.12621655,41.28008858,8.760391578,46.82434054,17,10,43.95535992,-123.0303994,medium
Panel_B,16.14,0.42,349,717.375274,28.11116065,40.74043716,1.79075314,2.045055483,11,10,45.82301353,-113.5001983,high
Panel_A,15.12,0.71,366,369.8263588,23.01228504,89.82116028,3.351246606,26.51971445,10,20,43.11830879,-117.8242073,low
Panel_C,13.05,0.12,320,948.1815388,11.62889397,72.92960964,5.939851112,38.86308159,2,20,45.86887532,-91.36907948,medium
Panel_A,17.55,0.51,397,832.782524,39.83448858,65.07832337,4.260922609,64.0271502,6,10,33.89804291,-95.45459839,low
Panel_C,15.63,0.8,263,573.0959027,17.41145753,24.72741611,5.37779323,9.30479728,9,10,26.65793817,-75.61105492,medium
Panel_A,10.53,0.63,229,792.0201338,26.08175268,70.47340039,5.991725429,69.77484605,21,10,35.90087021,-92.50309255,medium
Panel_B,13.19,0.16,394,481.39369,18.47384193,19.48154435,13.96708002,25.12945588,22,20,30.84946281,-78.23334362,medium
Panel_C,12.66,0.37,223,465.4725864,10.00313893,43.62455492,2.14374395,84.56818414,24,30,45.70665158,-96.46218324,medium
Panel_B,15.59,0.7,213,375.2964028,19.13582442,28.18218236,8.197603733,58.51611672,2,30,39.42726603,-75.09798232,low
Panel_B,11.6,0.23,365,570.0917258,38.94523751,11.38336063,2.830769173,17.72396354,4,30,35.10648067,-84.55382901,low
Panel_C,16.92,0.41,266,257.5431832,38.51122226,39.48325594,3.152418448,12.60880327,2,50,26.84411534,-68.52542441,low
Panel_B,15.36,0.3,202,656.3920083,11.72559952,62.61392592,14.77085819,79.23082248,19,40,28.9382627,-106.0404037,medium
Panel_B,11.02,0.34,381,295.3930136,22.92691268,85.7049139,7.955868682,20.63360678,15,40,29.74716519,-75.37156864,low
Panel_C,13.69,0.39,349,260.6266598,26.75856518,33.43581916,7.461721658,39.49865204,3,20,27.5437763,-108.4051621,low
Panel_C,15.56,0.64,305,284.0570625,27.0251179,36.19168344,7.794202675,52.24358865,18,50,39.24481588,-118.423549,low
Panel_A,16.67,0.47,373,942.5348401,39.19753945,11.00898463,2.794685688,75.13467689,13,10,45.4405433,-91.12452426,low
Panel_B,13.16,0.86,201,244.1938731,19.40416273,43.67100458,3.879909648,78.99029787,16,20,29.64982153,-78.68018056,low
Panel_C,13.65,0.22,271,935.8583829,37.07435304,64.49202136,2.256904342,81.26098009,19,40,28.07737605,-88.09878171,low
Panel_A,12.93,0.28,221,953.0138095,29.23465806,58.65237753,13.44533185,2.381669306,18,40,28.1064149,-92.94555885,high
Panel_C,12.77,0.23,214,992.3157544,25.60219684,28.2622576,14.08506609,55.39465753,19,30,28.64024925,-78.53778167,medium
Panel_C,18.4,0.98,346,266.920339,28.99795489,56.63561693,13.59451977,48.41429542,5,50,34.08376663,-84.94464535,low
Panel_B,15.59,0.87,257,829.5038599,13.19107046,14.63916444,4.071533565,19.93061492,10,30,37.42717397,-120.6451481,high
Panel_B,10.16,0.64,320,292.5789118,37.23173283,30.23032637,5.481475497,74.85574891,16,50,44.75921786,-71.32966882,low
Panel_A,12.21,0.46,289,254.5090793,11.37808362,22.55587239,13.46460034,24.55067565,23,40,34.46512219,-101.8504365,low
Panel_C,11.21,0.98,305,390.4058578,14.3227195,16.42478447,2.461038032,12.47132302,13,20,43.65180604,-89.58980743,low
Panel_B,15.18,0.35,269,892.6132403,17.19414459,86.66880945,14.25257072,22.38364967,13,20,33.31721439,-100.9138529,high
Panel_B,10.9,0.22,328,350.0528643,32.24491898,81.40401474,12.2333773,68.84210274,2,40,27.9304074,-112.7585263,low
Panel_C,18.31,0.68,274,914.2753811,24.62916319,20.66181509,1.486850797,27.96600648,16,40,40.11701096,-121.7063957,high
Panel_C,11.37,1,217,516.1791234,17.05634683,81.38945116,8.015256012,94.38886493,8,20,48.67547435,-113.2278516,medium
Panel_A,11.46,0.72,225,491.7407375,31.33679237,20.69597195,4.350274593,77.92415798,24,30,37.42775816,-81.46094104,low
Panel_B,16.31,0.17,364,994.1700799,34.17579557,22.21282731,2.666334291,65.98212437,5,50,46.31433721,-124.7483661,low
Panel_C,14.93,0.55,318,696.0357713,26.56071194,74.75461413,6.472709316,95.75688811,3,40,41.68251284,-77.4813405,medium
Panel_C,11.77,0.45,213,221.0546518,12.15642376,39.2116653,5.031547655,38.40151876,1,50,43.31154292,-71.89544179,low
Panel_A,15.04,0.63,235,747.3541297,22.89781456,21.88520416,13.33561339,73.81310368,2,50,45.99459241,-65.14454307,medium
Panel_B,18.94,0.7,336,775.5142413,38.11686159,74.62489077,14.93241717,46.90377421,8,30,40.18239129,-76.30812672,low
Panel_A,17.09,0.81,272,731.6081251,12.56259813,20.33843943,11.54456065,79.54643434,15,20,25.80214501,-122.181317,medium
Panel_C,19.46,0.61,242,843.5027499,29.36205656,38.33860784,13.65621427,78.70663291,10,50,46.99009952,-95.80861625,medium
Panel_B,10.13,0.71,317,602.3491356,32.88743737,48.14188634,13.96590385,80.65607338,22,20,25.56230312,-124.1069322,low
Panel_C,18.5,0.82,258,699.5495852,17.12880332,66.08203657,8.882129152,21.73414461,21,40,32.5930154,-107.3262019,medium
Panel_B,16.98,0.88,352,713.0478903,24.11582023,71.27350193,4.498992098,87.52686454,1,30,43.15288231,-117.9936414,medium
Panel_C,11.61,0.15,311,880.4706061,33.01605204,31.82001744,14.14483001,57.4810933,15,40,40.88809336,-71.53543562,low
Panel_B,16.4,0.99,378,373.5320119,27.74233664,66.17150199,10.54750869,66.73366027,4,40,46.35628116,-109.2473328,low
Panel_B,14.48,0.58,335,978.7604921,10.61253028,33.51004561,11.37340532,88.45284758,7,20,32.89455416,-84.46057326,medium
Panel_A,15.49,0.23,326,302.517104,18.48392316,56.29587917,4.865721304,0.428987364,3,40,25.17135438,-122.5023891,low
Panel_C,15.94,0.5,325,320.3396959,28.56210204,55.85232235,2.331727839,84.92947891,20,10,25.40501061,-68.30674102,low
Panel_A,17.26,0.23,336,281.7626575,20.02077124,56.28272585,14.03307552,83.00405354,9,20,28.92748342,-88.37270057,low
Panel_A,16.68,0.53,317,521.3593265,32.31412816,16.26791678,7.534889883,33.61264862,21,40,40.74287443,-107.0605596,low
Panel_A,10.53,0.69,268,574.1383163,25.60132934,59.96371347,7.989690256,27.19435264,22,20,38.86354353,-78.04465231,medium
Panel_C,13.7,0.54,306,349.5764098,31.25384595,82.33345287,4.128006347,78.08645204,7,20,32.14148666,-122.6127358,low
Panel_C,11.11,0.69,308,959.3995699,23.15087861,16.10578918,7.97477146,17.89314161,5,20,27.70675332,-110.9136571,high
Panel_B,16.49,0.92,288,554.8740086,38.2567942,81.12852095,3.701457235,76.15636961,11,30,28.67179124,-113.5237609,low
Panel_C,11.75,0.75,223,690.8322548,20.63350261,22.01406787,7.744132912,27.55204891,17,40,45.91978161,-69.05027901,medium
Panel_C,17.88,0.59,351,657.4824324,35.51714811,87.61194763,13.77130669,46.59721934,6,40,25.71292388,-87.42958718,low
Panel_C,12.67,0.13,236,218.5797301,28.04587775,53.02174368,10.81422094,70.03485797,15,20,33.94265688,-69.14339466,low
Panel_A,14.59,0.49,246,824.2827245,38.24965032,34.03381955,2.461954,37.71748074,24,20,35.23313975,-82.87553355,low
Panel_B,11.47,0.71,365,466.5547127,24.23091666,69.38140916,4.267856454,80.77099274,9,10,36.72252843,-71.19026683,medium
Panel_C,17.15,0.46,274,334.1357862,12.70066058,61.26434065,5.712623446,89.32753386,6,10,41.115889,-124.9936041,low
Panel_C,13.3,0.46,324,319.5087201,32.38599459,35.96220362,1.440035355,43.63642449,0,50,26.03042876,-91.81497339,low
Panel_C,11.47,0.64,353,858.2369506,28.44821116,60.34125134,12.77792421,1.384927408,11,40,46.86404265,-119.1790592,high
Panel_A,15.01,0.65,273,432.9951253,12.02661615,74.30044892,8.674055983,14.47525444,19,20,41.50070132,-121.3894813,medium
Panel_A,19.13,0.5,312,334.0101093,36.36162822,16.50199352,14.60684116,58.43027916,0,20,26.09398181,-68.15549308,low
Panel_B,12.22,0.15,309,429.1562087,30.33332076,19.66435469,13.99177352,12.49449121,17,10,32.81303585,-100.6785483,low
Panel_C,13.46,1,232,571.8002768,22.01260404,12.35460553,1.052176213,81.36354676,11,30,29.82151801,-110.0743307,medium
Panel_C,14.17,0.86,336,831.8102502,35.93134094,74.89619985,14.30507011,68.91792959,16,40,37.73568174,-114.1252974,low
Panel_C,12.51,0.71,272,935.8754847,30.14281881,74.85690191,7.424964259,13.8172918,1,40,34.60643543,-95.56700515,high
Panel_C,17.48,0.76,354,895.6600612,14.09708806,72.90115836,3.932895235,29.30793459,4,40,43.75011652,-101.4856834,high
Panel_C,17.78,0.22,243,700.3473752,22.6869956,60.68317248,13.44203201,80.19687831,11,30,40.37857002,-103.3285612,medium
Panel_A,11.3,0.28,202,915.9730896,22.59954432,40.29068797,5.993662194,49.99481078,0,20,38.95166496,-109.8973069,medium
Panel_A,18.18,0.1,311,575.925701,27.87199183,33.67661862,8.155101125,11.79135948,20,30,34.89224613,-68.20902265,medium
Panel_B,18.25,0.99,205,348.9494596,33.05869875,15.41720965,11.13416017,90.69727868,5,20,49.26362174,-109.0091761,low
Panel_B,10.22,0.98,304,584.5803693,39.70326585,74.60715095,6.410046268,68.30407639,11,30,43.93087983,-85.00550105,low
Panel_C,15.28,0.64,221,911.5583958,26.33514344,84.80320442,5.05576032,58.55583994,11,50,40.33482546,-114.6713889,medium
Panel_A,13.83,0.19,329,671.1100909,26.16648736,39.70190963,0.327955609,21.0412591,10,10,43.22792697,-74.71055687,medium
Panel_B,11.38,0.36,340,973.1259535,29.72280634,24.08978126,4.835963746,50.85997659,17,40,39.00457731,-92.62765544,medium
Panel_B,10.82,0.47,361,680.7645545,16.81329994,83.24425246,13.80140044,72.76123187,18,30,43.04251253,-80.16591924,medium
Panel_C,11.79,0.6,225,286.0034635,32.64301697,75.55760706,14.93607413,28.08633522,20,20,39.2971273,-87.15953367,low
Panel_A,16.41,0.88,367,608.3053846,33.11778751,78.02976212,9.464069107,89.3844126,0,40,38.41182959,-106.0280056,low
Panel_A,19.2,0.67,218,523.1342883,10.76999052,87.47479547,5.334521166,81.32463571,22,30,41.32684101,-71.96298014,medium
Panel_B,14.4,0.23,306,589.5279528,25.28586491,58.67607986,6.325760655,67.7062387,23,20,30.74362619,-85.53741002,medium
Panel_C,19.59,0.4,268,781.3421776,28.05736014,47.82191361,5.861782325,7.01837297,19,20,40.58848875,-90.22235392,high
Panel_C,11.45,0.74,361,447.2682411,22.77529931,20.19223068,6.857017261,38.16438876,1,50,40.86750571,-90.02885957,medium
Panel_C,10.45,0.98,257,783.7770988,24.22334043,55.49876637,13.42575389,38.98491091,21,20,31.24176326,-82.30780418,medium
Panel_A,16.53,0.5,357,763.4482844,23.98566824,24.30686627,14.23771174,32.92740529,10,40,40.88998521,-103.262908,medium
Panel_A,18.79,0.18,285,881.793657,11.89586207,15.61440413,4.35636183,38.57737525,15,10,43.18915644,-78.10457138,medium
Panel_A,15.73,0.98,344,537.1818524,11.51441575,36.00964674,2.789869515,0.676984188,22,40,37.92714524,-65.53355694,medium
Panel_B,13.88,0.69,385,909.9435932,31.96600732,74.49135993,9.895750462,27.28533273,19,30,26.00809511,-85.94667672,high
Panel_B,18.1,0.15,302,714.9361872,22.76644492,21.29123887,3.602660747,61.59518198,4,10,33.85895487,-88.58546603,medium
Panel_B,12.3,0.65,226,736.4011126,24.01264055,45.69051516,9.612694063,19.70440137,18,20,28.33531096,-71.95301315,high
Panel_C,10.12,0.56,291,863.4994889,16.0359449,67.03807619,12.09079907,75.37551944,21,30,38.66218948,-105.8525775,medium
Panel_B,13.77,0.28,315,738.1605251,31.42181881,84.59072765,14.33648036,3.404804717,22,10,37.98027093,-113.2862742,high
Panel_A,15.27,0.38,210,316.1682857,39.03939662,35.68645459,2.955428132,87.67274668,7,10,34.09521379,-101.1754912,low
